Output format is aligned.
     schemaname      |         table_name          |                      index_name                       | idx_scan | idx_tup_read | idx_tup_fetch | index_size 
   ON CONFLICT ON CONSTRAINT project_members_pkey DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.project_members (project_id, user_id, role_in_project, requires_approval)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   VALUES (project_bajio_id, supervisor_luis_id, 'approver', false)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         +|       |          | 
   ON CONFLICT ON CONSTRAINT project_members_pkey DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.project_members (project_id, user_id, role_in_project, requires_approval)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   VALUES (project_esg_id, buyer_carla_id, 'archive_viewer', true)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          +|       |          | 
   ON CONFLICT ON CONSTRAINT project_members_pkey DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.project_members (project_id, user_id, role_in_project, requires_approval)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   VALUES (project_esg_id, analyst_erika_id, 'archive_viewer', true)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   ON CONFLICT ON CONSTRAINT project_members_pkey DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.project_members (project_id, user_id, role_in_project, requires_approval)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   VALUES (project_bajio_id, analyst_erika_id, 'quality', true)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   ON CONFLICT ON CONSTRAINT project_members_pkey DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.products (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     id, company_id, bind_id, sku, name, description, price, stock, unit, category, image_url,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
     bind_last_synced_at, bind_sync_enabled                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   VALUES (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
     gen_random_uuid(), company_uuid, 'BIND-P-9101', 'KIT-SEC-9101', 'Kit de Seguridad Eléctrica',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          +|       |          | 
     'Incluye guantes dieléctricos clase 0, candados de bloqueo y señalización para maniobras seguras.',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    +|       |          | 
     2899.50, 12, 'kit', 'Seguridad Industrial',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     'https://images.unsplash.com/photo-1582719478181-2cf4e7e436c0?auto=format&fit=crop&w=1920&h=1080&q=80',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                +|       |          | 
     now_ts - interval '2 days', true                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   RETURNING id INTO product_seguridad_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.products (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     id, company_id, bind_id, sku, name, description, price, stock, unit, category, image_url,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
     bind_last_synced_at, bind_sync_enabled                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   VALUES (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
     gen_random_uuid(), company_uuid, 'BIND-P-9102', 'SILLA-TITAN-PRO', 'Silla Ergonómica Titan Pro',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
     'Silla de uso intensivo con soporte lumbar 4D, tela mesh y base de aluminio pulido.',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
     4599.00, 35, 'pieza', 'Oficina',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
     'https://images.unsplash.com/photo-1524758631624-e2822e304c36?auto=format&fit=crop&w=1920&h=1080&q=80',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                +|       |          | 
     now_ts - interval '1 days', true                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   RETURNING id INTO product_silla_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.products (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     id, company_id, bind_id, sku, name, description, price, stock, unit, category, image_url,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
     bind_last_synced_at, bind_sync_enabled                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   VALUES (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
     gen_random_uuid(), company_uuid, 'BIND-P-9103', 'LED-LINEAL-120', 'Lámpara LED Lineal 120cm',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          +|       |          | 
     'Cuerpo de aluminio, 6000K, conectividad en cadena y vida útil de 50,000 horas.',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      +|       |          | 
     799.90, 120, 'pieza', 'Iluminacion',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     'https://images.unsplash.com/photo-1505691723499-94b5a71e9724?auto=format&fit=crop&w=1920&h=1080&q=80',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                +|       |          | 
     now_ts - interval '3 days', true                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
   )                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   RETURNING id INTO product_lampara_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
